Date,Open,High,Low,Close,Adj Close,Volume
2013-02-21,6590,7050,6510,7050,6531.526855,703527
2013-02-22,7400,7820,6800,6960,6448.145996,1094203
2013-02-25,6980,7020,6660,6750,6253.589355,180618
2013-02-26,6610,6690,6450,6620,6133.150391,265744
2013-02-27,6640,7200,6520,7040,6522.262207,858611
2013-02-28,7000,7080,6790,6820,6318.441406,271326
2013-03-04,6820,6860,6730,6780,6281.383301,130924
2013-03-05,6890,7170,6840,7000,6485.203613,391910
2013-03-06,7070,7130,6900,6950,6438.880859,207860
2013-03-07,6960,7060,6860,6860,6355.5,131220
2013-03-08,6930,6960,6600,6800,6299.912598,107528
2013-03-11,6760,6760,6550,6600,6114.621094,88888
2013-03-12,6610,6930,6610,6870,6364.76416,97191
2013-03-13,6930,7080,6850,7080,6559.320313,130477
2013-03-14,7190,7290,7000,7120,6596.378906,159364
2013-03-15,7200,7250,7100,7180,6651.966309,73831
2013-03-18,7300,7370,7020,7020,6503.73291,115542
2013-03-19,7070,7360,6940,7340,6800.199219,126215
2013-03-20,7420,7860,7320,7850,7272.692383,304527
2013-03-21,7840,7840,6680,6680,6188.737793,1059771
2013-03-22,6510,6700,6210,6430,5957.123047,365513
2013-03-25,6450,6630,6400,6400,5929.329102,95442
2013-03-26,6420,6470,6200,6250,5790.360352,116997
2013-03-27,6160,6360,6120,6360,5892.270996,85407
2013-03-28,6360,6470,6330,6330,5864.477051,62822
2013-03-29,6330,6500,6320,6500,6021.975098,62182
2013-04-01,6500,6590,6460,6470,5994.181641,54183
2013-04-02,6500,6940,6500,6700,6207.26709,144661
2013-04-03,6750,6810,6690,6750,6253.589355,46998
2013-04-04,6750,6790,6270,6610,6123.885254,56657
2013-04-05,6530,6630,6400,6470,5994.181641,38483
2013-04-08,6500,6500,6340,6350,5883.006836,26457
2013-04-09,6300,6460,6180,6200,5744.037598,54551
2013-04-10,6200,6380,6100,6270,5808.889648,10676
2013-04-11,6260,6490,6230,6470,5994.181641,24100
2013-04-12,6490,6650,6440,6600,6114.621094,52626
2013-04-15,6470,6820,6430,6760,6262.854004,32301
2013-04-16,6760,6830,6600,6700,6207.26709,28453
2013-04-17,6790,6790,6620,6700,6207.26709,16958
2013-04-18,6800,7640,6700,7410,6865.051758,560312
2013-04-19,7130,7180,6840,6900,6392.558105,144842
2013-04-22,6910,7090,6830,6850,6346.235352,59970
2013-04-23,6800,6950,6700,6870,6364.76416,40886
2013-04-24,6810,7000,6770,7000,6485.203613,61566
2013-04-25,7080,7360,6920,7080,6559.320313,70312
2013-04-26,7110,7280,7020,7100,6577.849609,48982
2013-04-29,7070,7260,7050,7120,6596.378906,60720
2013-04-30,7130,7230,6800,7090,6568.585449,42238
2013-05-02,7090,7410,7000,7200,6670.495605,120957
2013-05-03,7450,7450,6540,6820,6318.441406,154248
2013-05-06,6830,6890,6690,6890,6383.293457,99625
2013-05-07,6980,6980,6800,6880,6374.029297,31242
2013-05-08,6830,6900,6730,6820,6318.441406,45021
2013-05-09,6900,6940,6780,6830,6327.706055,20303
2013-05-10,6800,6900,6750,6750,6253.589355,50398
2013-05-13,6770,6810,6600,6730,6235.060059,25721
2013-05-14,6740,6800,6530,6650,6160.943359,41406
2013-05-15,6610,6780,6600,6750,6253.589355,21838
2013-05-16,6820,7120,6820,7000,6485.203613,89859
2013-05-20,7000,7760,7000,7200,6670.495605,334324
2013-05-21,7140,7290,7080,7120,6596.378906,96342
2013-05-22,7230,7300,7120,7220,6689.024414,126449
2013-05-23,7160,7280,7160,7180,6651.966309,81394
2013-05-24,7320,7320,7130,7250,6716.818359,85405
2013-05-27,7290,7290,7000,7150,6624.172363,114384
2013-05-28,7190,7190,6870,6870,6364.76416,81855
2013-05-29,6870,6960,6810,6880,6374.029297,41895
2013-05-30,6800,7070,6800,7040,6522.262207,52340
2013-05-31,7020,7170,6950,7170,6642.70166,47648
2013-06-03,7100,7110,6910,7020,6503.73291,47535
2013-06-04,7020,7020,6850,6860,6355.5,25411
2013-06-05,6770,6880,6740,6850,6346.235352,33494
2013-06-07,6850,7070,6750,6990,6475.939453,27541
2013-06-10,6980,7950,6270,6300,5836.683105,1146326
2013-06-11,6470,7240,6400,6500,6021.975098,1028304
2013-06-12,6420,6530,6300,6300,5836.683105,203309
2013-06-13,6250,6410,6150,6150,5697.715332,109984
2013-06-14,6090,6190,6040,6040,5595.804199,63914
2013-06-17,5960,5990,5570,5620,5206.692383,115528
2013-06-18,5620,5960,5620,5860,5429.041504,61694
2013-06-19,5630,5740,5480,5720,5299.338379,128870
2013-06-20,5730,5890,5430,5670,5253.015137,70953
2013-06-21,5320,5600,5290,5400,5002.871582,33450
2013-06-24,5400,5540,5260,5340,4947.28418,34686
2013-06-25,5160,5220,4950,5000,4632.288086,91794
2013-06-26,4915,5190,4915,5100,4724.93457,53621
2013-06-27,5140,5290,5140,5200,4817.580078,27158
2013-06-28,5400,5930,5250,5550,5141.839844,141708
2013-07-01,5590,5600,5400,5430,5030.665527,39774
2013-07-02,5450,5570,5300,5350,4956.548828,29366
2013-07-03,5350,5460,5260,5380,4984.342285,15473
2013-07-04,5450,5450,5250,5360,4965.813477,14402
2013-07-05,5370,5440,5320,5370,4975.077637,25374
2013-07-08,5420,5650,5360,5380,4984.342285,28252
2013-07-09,5400,5450,5280,5400,5002.871582,28290
2013-07-10,5370,5440,5350,5390,4993.606934,7342
2013-07-11,5700,5700,5420,5480,5076.988281,16613
2013-07-12,5500,5580,5450,5510,5104.781738,13363
2013-07-15,5510,5780,5490,5520,5114.046387,30841
2013-07-16,5630,5640,5520,5550,5141.839844,18159
2013-07-17,5520,5600,5450,5560,5151.105469,16012
2013-07-18,5580,5650,5520,5600,5188.163574,14680
2013-07-19,5660,5930,5580,5760,5336.396484,47806
2013-07-22,5830,5880,5630,5660,5243.750977,16696
2013-07-23,5600,5690,5560,5690,5271.544434,18020
2013-07-24,5870,6110,5820,5940,5503.158203,67602
2013-07-25,5850,5950,5800,5880,5447.570801,25580
2013-07-26,5980,5980,5810,5920,5484.629395,7749
2013-07-29,5920,5920,5730,5840,5410.513184,23461
2013-07-30,5770,5850,5730,5770,5345.660645,9631
2013-07-31,5720,5800,5640,5800,5373.455078,22051
2013-08-01,5840,5900,5730,5740,5317.867676,10800
2013-08-02,5830,5830,5680,5720,5299.338379,10750
2013-08-05,5670,5820,5650,5800,5373.455078,29560
2013-08-06,5740,5820,5670,5780,5354.925781,27781
2013-08-07,5770,5770,5670,5770,5345.660645,20140
2013-08-08,5820,5950,5710,5760,5336.396484,20580
2013-08-09,5710,5890,5690,5700,5280.809082,31270
2013-08-12,5700,5780,5630,5710,5290.07373,16750
2013-08-13,5650,5750,5640,5720,5299.338379,18580
2013-08-14,5720,5740,5650,5720,5299.338379,8620
2013-08-16,5720,5960,5640,5920,5484.629395,34636
2013-08-19,5910,6060,5740,5830,5401.248535,34750
2013-08-20,5770,5850,5610,5830,5401.248535,37867
2013-08-21,5650,5790,5560,5780,5354.925781,24390
2013-08-22,5730,5730,5550,5600,5188.163574,15228
2013-08-23,5610,5750,5500,5540,5132.575684,11470
2013-08-26,5550,5680,5370,5600,5188.163574,15910
2013-08-27,5420,5610,5420,5520,5114.046387,28400
2013-08-28,5410,5480,5140,5160,4780.521484,42157
2013-08-29,5180,5290,5140,5200,4817.580078,20694
2013-08-30,5270,5360,5220,5330,4938.019531,7622
2013-09-02,5490,5490,5320,5320,4928.754883,10358
2013-09-03,5300,5460,5300,5410,5012.13623,10835
2013-09-04,5450,5750,5450,5490,5086.25293,49565
2013-09-05,5520,5610,5520,5570,5160.369141,10521
2013-09-06,5630,5630,5480,5570,5160.369141,11043
2013-09-09,5670,6130,5600,5720,5299.338379,167280
2013-09-10,5650,5800,5610,5740,5317.867676,33532
2013-09-11,5740,5810,5670,5780,5354.925781,14077
2013-09-12,5700,5820,5700,5700,5280.809082,14366
2013-09-13,5670,5780,5670,5730,5308.602051,4440
2013-09-16,5700,5770,5610,5630,5215.956543,17871
2013-09-17,5630,5690,5570,5630,5215.956543,10220
2013-09-23,5630,5780,5550,5560,5151.105469,7280
2013-09-24,5520,5580,5400,5480,5076.988281,14430
2013-09-25,5480,5640,5480,5580,5169.634277,5450
2013-09-26,5640,5640,5470,5580,5169.634277,7604
2013-09-27,5680,5680,5510,5620,5206.692383,2822
2013-09-30,5600,5640,5500,5500,5095.51709,11522
2013-10-01,5410,5610,5400,5470,5067.723633,8162
2013-10-02,5500,5510,5340,5340,4947.28418,6882
2013-10-04,5340,5640,5340,5510,5104.781738,10043
2013-10-07,5600,5600,5400,5460,5058.458984,5920
2013-10-08,5460,5540,5370,5400,5002.871582,14320
2013-10-10,5400,5560,5350,5380,4984.342285,5491
2013-10-11,5410,5530,5400,5480,5076.988281,4476
2013-10-14,5420,5450,5350,5420,5021.400391,7774
2013-10-15,5500,5500,5340,5360,4965.813477,8313
2013-10-16,5480,5480,5290,5360,4965.813477,13612
2013-10-17,5330,5480,5190,5230,4845.373535,79560
2013-10-18,5310,5310,5180,5230,4845.373535,11190
2013-10-21,5220,5300,5210,5270,4882.431641,10154
2013-10-22,5210,5340,5210,5340,4947.28418,8330
2013-10-23,5310,5340,5190,5190,4808.31543,26481
2013-10-24,5100,5270,5080,5220,4836.109375,31340
2013-10-25,5350,5350,5230,5280,4891.696777,10630
2013-10-28,5280,5340,5270,5270,4882.431641,22844
2013-10-29,5370,5370,5250,5320,4928.754883,15390
2013-10-30,5360,5360,5250,5290,4900.960938,3390
2013-10-31,5250,5290,5220,5240,4854.638184,5600
2013-11-01,5390,5390,5210,5280,4891.696777,3091
2013-11-04,5340,5400,5260,5330,4938.019531,11003
2013-11-05,5410,5410,5200,5220,4836.109375,11533
2013-11-06,5220,5330,5200,5220,4836.109375,5350
2013-11-07,5210,5340,5200,5250,4863.902832,4192
2013-11-08,5250,5350,5150,5190,4808.31543,17300
2013-11-11,5120,5190,5100,5100,4724.93457,20851
2013-11-12,5030,5240,5020,5230,4845.373535,12824
2013-11-13,5290,5290,5100,5110,4734.19873,6520
2013-11-14,5100,5180,5030,5050,4678.611328,8214
2013-11-15,5120,5320,5040,5150,4771.257324,12556
2013-11-18,5090,5270,5080,5190,4808.31543,10545
2013-11-19,5120,5240,5050,5140,4761.993164,25611
